sample_id,max_bridge_temp_c,fault_code,fault_label,T1,T2,T3,Ia_original,Ib_original,IDC_original,Power_DC,Power_AC,Current_Imbalance,Temp_Diff_Max
9502,22.328086,F7,fault_condition,22.328086,21.205612,14.241292,-4.276637,3.934506,-0.219941,9.946237,7.233627,-42.0,8.086794
9503,22.328086,F7,fault_condition,22.328086,21.577426,14.156756,-3.934506,3.739003,-0.317693,11.392962,4.521017,-62.8,8.17133
9504,21.577426,F7,fault_condition,19.740131,21.577426,14.325898,-3.054741,2.956989,-0.268817,9.765396,1.627566,-82.0,7.251528
9505,22.233726,F7,fault_condition,22.233726,21.577426,14.241292,-3.054741,2.663734,-0.317693,16.4565,8.13783,-26.0,7.992433
9506,22.233726,F7,fault_condition,22.233726,21.577426,14.241292,-1.832845,1.539589,-0.268817,7.595308,6.329423,-19.714286,7.992433
9507,22.139519,F7,fault_condition,22.139519,21.577426,13.819292,-1.539589,1.392962,-0.268817,9.765396,3.616813,-30.0,8.320227
9508,22.233726,F7,fault_condition,22.233726,21.577426,14.072289,-0.317693,0.073314,-0.171065,6.510264,7.595308,-2.666667,8.161437
9509,22.233726,F7,fault_condition,22.233726,21.577426,14.156756,-0.024438,-0.219941,-0.268817,5.42522,5.42522,-1.333333,8.07697
9510,22.233726,F7,fault_condition,22.233726,21.577426,14.156756,1.392962,-1.588465,-0.171065,5.063539,2.71261,-24.4,8.07697
9511,22.233726,F7,fault_condition,22.233726,21.577426,14.325898,1.735093,-1.832845,-0.268817,11.935484,2.71261,-48.666667,7.907828
9512,22.233726,F7,fault_condition,22.233726,21.577426,14.241292,2.761486,-2.908113,-0.219941,6.329423,2.170088,-58.0,7.992433
9513,22.233726,F7,fault_condition,22.233726,21.577426,14.241292,2.908113,-3.152493,-0.268817,11.935484,5.42522,-41.333333,7.992433
9514,22.139519,F7,fault_condition,22.139519,21.484258,14.241292,3.445748,-3.690127,-0.219941,11.754643,11.935484,-48.666667,7.898226
9515,22.233726,F7,fault_condition,22.233726,21.484258,14.156756,3.88563,-4.227761,-0.268817,7.595308,10.127077,-41.5,8.07697
9516,21.857804,F7,fault_condition,21.857804,21.484258,14.241292,4.032258,-4.276637,-0.219941,6.329423,5.42522,-56.666667,7.616512
9517,22.233726,F7,fault_condition,22.233726,21.484258,14.241292,4.71652,-5.009775,-0.317693,6.329423,8.861193,-56.857143,7.992433
9518,21.951559,F7,fault_condition,21.951559,21.484258,14.156756,4.423265,-4.569892,-0.171065,6.510264,3.616813,-92.0,7.794803
9519,22.233726,F7,fault_condition,22.233726,21.484258,15.090596,5.058651,-5.400782,-0.219941,8.13783,4.340176,-53.5,7.14313
9520,22.139519,F7,fault_condition,22.139519,21.484258,14.241292,4.472141,-4.667644,-0.268817,9.765396,4.521017,-74.8,7.898226
9521,22.233726,F7,fault_condition,22.233726,21.577426,14.156756,5.107527,-5.449658,-0.219941,9.946237,7.233627,-54.0,8.07697
9522,22.233726,F7,fault_condition,22.233726,21.484258,13.231233,3.934506,-4.374389,-0.171065,6.510264,9.042033,-34.0,9.002492
9523,22.139519,F7,fault_condition,22.139519,21.484258,14.325898,4.472141,-5.205279,-0.268817,9.765396,8.680352,-24.75,7.813621
9524,22.139519,F7,fault_condition,22.139519,21.484258,14.241292,3.250244,-4.081134,-0.268817,11.935484,9.765396,-16.666667,7.898226
9525,24.347239,F7,fault_condition,22.139519,24.347239,14.241292,3.005865,-5.400782,-0.171065,5.063539,27.1261,-6.88,10.105947
9526,22.233726,F7,fault_condition,22.233726,21.484258,14.241292,2.468231,-4.374389,-0.268817,11.935484,36.168133,-7.0,7.992433
9527,22.233726,F7,fault_condition,22.233726,21.484258,14.241292,1.29521,-5.107527,-0.219941,8.13783,42.859238,-3.316456,7.992433
9528,22.233726,F7,fault_condition,22.233726,21.577426,14.156756,1.344086,-3.641251,-0.073314,2.531769,43.40176,-4.25,8.07697
9529,21.857804,F7,fault_condition,21.857804,21.577426,13.566886,-0.464321,-4.178886,-0.171065,7.956989,86.803519,-1.583333,8.290918
9530,22.139519,F7,fault_condition,22.139519,21.577426,14.241292,0.024438,-3.005865,-0.12219,4.882698,56.060606,-2.0,7.898226
9531,22.233726,F7,fault_condition,22.233726,21.577426,14.156756,-2.028348,-2.517107,-0.219941,8.13783,84.995112,-0.212766,8.07697
9532,22.233726,F7,fault_condition,22.233726,21.670739,14.156756,-1.148583,-2.174976,-0.171065,6.510264,62.390029,-0.608696,8.07697
9533,22.233726,F7,fault_condition,22.233726,21.577426,14.241292,-3.690127,-0.806452,-0.219941,4.521017,84.090909,-1.268817,7.992433
9534,22.233726,F7,fault_condition,22.233726,21.577426,14.241292,-2.272727,-1.001955,-0.219941,9.946237,61.485826,-0.764706,7.992433
9535,22.233726,F7,fault_condition,22.233726,21.577426,14.156756,-4.960899,1.29521,-0.268817,11.935484,68.719453,-3.368421,8.07697
9536,22.233726,F7,fault_condition,22.233726,21.577426,14.241292,-3.152493,0.219941,-0.317693,11.392962,33.093842,-2.262295,7.992433
9537,22.233726,F7,fault_condition,22.233726,21.577426,11.815002,-5.400782,2.908113,-0.171065,5.063539,47.018573,-6.538462,10.418723
9538,22.233726,F7,fault_condition,22.233726,21.577426,16.639285,-3.88563,1.588465,-0.268817,9.765396,43.40176,-4.666667,5.594441
9539,22.992998,F7,fault_condition,22.233726,22.992998,14.241292,-5.694037,4.472141,0.024438,-0.0,4.701857,-16.0,8.751705
9540,22.707082,F7,fault_condition,22.707082,21.670739,14.325898,-4.765396,3.29912,-0.268817,5.42522,28.030303,-10.645161,8.381185
9541,22.233726,F7,fault_condition,22.233726,21.484258,14.241292,-6.427175,5.889541,-0.219941,8.13783,10.85044,-42.0,7.992433
9542,22.233726,F7,fault_condition,22.233726,21.577426,14.241292,-5.254154,4.814272,-0.268817,9.765396,9.042033,-41.2,7.992433
9543,22.045463,F7,fault_condition,22.045463,21.670739,13.48288,-5.938416,5.791789,-0.268817,5.42522,3.616813,-120.0,8.562584
9544,22.233726,F7,fault_condition,22.233726,21.670739,14.241292,-5.058651,4.71652,-0.219941,6.329423,4.340176,-50.0,7.992433
9545,22.233726,F7,fault_condition,22.233726,21.670739,14.241292,-5.254154,5.009775,-0.219941,6.329423,5.42522,-70.0,7.992433
9546,22.139519,F7,fault_condition,22.139519,21.670739,14.072289,-4.765396,4.618768,-0.268817,5.42522,2.170088,-96.0,8.06723
9547,22.233726,F7,fault_condition,22.233726,21.670739,13.650957,-4.667644,4.374389,-0.317693,11.392962,3.797654,-52.857143,8.582769
9548,22.233726,F7,fault_condition,22.233726,21.577426,14.241292,-4.472141,4.13001,-0.219941,9.946237,4.340176,-44.0,7.992433
9549,22.233726,F7,fault_condition,22.233726,21.670739,14.241292,-3.592375,3.347996,-0.219941,8.13783,3.255132,-47.333333,7.992433
9550,22.4226,F7,fault_condition,22.4226,21.670739,14.241292,-3.201369,3.445748,-0.268817,5.42522,-3.616813,68.0,8.181308
9551,22.233726,F7,fault_condition,22.233726,21.670739,15.175937,-2.370479,2.1261,-0.317693,8.861193,-1.085044,-30.666667,7.057789
9552,22.233726,F7,fault_condition,22.233726,21.670739,14.241292,-2.468231,2.077224,-0.268817,9.765396,8.13783,-20.666667,7.992433
9553,22.139519,F7,fault_condition,22.139519,21.764198,13.650957,-1.099707,0.806452,-0.268817,7.595308,6.329423,-11.142857,8.488562
9554,22.233726,F7,fault_condition,22.233726,21.764198,14.156756,-0.855327,0.7087,-0.219941,9.946237,3.616813,-16.0,8.07697
9555,22.233726,F7,fault_condition,22.233726,21.764198,14.241292,0.659824,-0.855327,-0.268817,9.765396,4.521017,-12.4,7.992433
9556,22.233726,F7,fault_condition,22.233726,21.764198,14.241292,0.7087,-1.001955,-0.268817,11.935484,6.329423,-10.0,7.992433
9557,22.045463,F7,fault_condition,22.045463,21.670739,13.903557,2.1261,-2.517107,-0.268817,9.765396,4.882698,-21.111111,8.141906
9558,22.233726,F7,fault_condition,22.233726,21.764198,14.241292,2.223851,-2.614858,-0.268817,9.765396,8.13783,-22.0,7.992433
9559,22.233726,F7,fault_condition,22.233726,21.764198,14.241292,3.054741,-3.396872,-0.219941,9.946237,7.233627,-33.0,7.992433
9560,22.233726,F7,fault_condition,22.233726,21.857804,14.241292,3.396872,-3.641251,-0.268817,7.595308,3.255132,-48.0,7.992433
9561,22.233726,F7,fault_condition,22.233726,21.764198,14.072289,3.641251,-4.178886,-0.317693,8.861193,6.510264,-26.666667,8.161437
9562,22.233726,F7,fault_condition,22.233726,21.764198,14.325898,4.374389,-4.569892,-0.268817,9.765396,4.521017,-73.2,7.907828
9563,22.233726,F7,fault_condition,22.233726,21.764198,14.241292,4.325513,-4.521017,-0.219941,9.946237,4.521017,-72.4,7.992433
9564,22.139519,F7,fault_condition,22.139519,21.857804,13.566886,4.863148,-5.400782,-0.268817,11.935484,10.85044,-35.0,8.572632
9565,22.233726,F7,fault_condition,22.233726,21.764198,14.156756,4.521017,-4.912023,-0.268817,7.595308,8.13783,-42.888889,8.07697
9566,22.233726,F7,fault_condition,22.233726,21.670739,14.241292,5.058651,-5.400782,-0.219941,8.13783,4.340176,-53.5,7.992433
9567,22.328086,F7,fault_condition,22.328086,21.857804,14.241292,4.325513,-4.71652,-0.171065,6.510264,11.392962,-41.111111,8.086794
9568,22.328086,F7,fault_condition,22.328086,21.857804,14.325898,4.765396,-5.30303,-0.219941,9.946237,6.510264,-34.333333,8.002188
9569,22.4226,F7,fault_condition,22.4226,21.857804,14.749993,3.836755,-4.276637,-0.219941,6.329423,9.042033,-33.2,7.672607
9570,22.328086,F7,fault_condition,22.328086,21.764198,14.241292,3.787879,-5.205279,-0.268817,9.765396,27.1261,-12.266667,8.086794
9571,22.328086,F7,fault_condition,22.328086,21.951559,14.241292,2.761486,-4.521017,-0.12219,4.882698,20.073314,-8.054054,8.086794
9572,22.328086,F7,fault_condition,22.328086,21.857804,14.241292,2.1261,-5.498534,-0.268817,5.42522,63.294233,-4.457143,8.086794
9573,22.233726,F7,fault_condition,22.233726,21.857804,14.241292,2.223851,-4.178886,-0.317693,13.924731,51.901271,-6.390244,7.992433
9574,22.328086,F7,fault_condition,22.328086,21.857804,14.241292,0.317693,-4.227761,-0.219941,8.13783,73.240469,-2.296296,8.086794
9575,22.328086,F7,fault_condition,22.328086,21.857804,14.241292,0.268817,-3.445748,-0.317693,11.392962,59.677419,-2.30303,8.086794
9576,22.233726,F7,fault_condition,22.233726,21.857804,14.241292,-1.197458,-3.347996,-0.171065,3.616813,84.995112,-0.93617,7.992433
9577,22.328086,F7,fault_condition,22.328086,21.857804,14.241292,-1.050831,-2.321603,-0.219941,8.13783,37.97654,-0.742857,8.086794
9578,22.328086,F7,fault_condition,22.328086,21.857804,14.325898,-2.859238,-1.539589,-0.268817,9.765396,16.4565,-0.593407,8.002188
9579,22.328086,F7,fault_condition,22.328086,21.857804,14.241292,-2.077224,-1.392962,-0.219941,9.946237,65.102639,-0.388889,8.086794
9580,22.4226,F7,fault_condition,22.4226,21.857804,14.325898,-4.374389,0.464321,-0.219941,11.754643,73.240469,-2.444444,8.096703
9581,22.328086,F7,fault_condition,22.328086,21.857804,14.241292,-3.054741,-0.12219,-0.219941,9.946237,59.677419,-1.818182,8.086794
9582,22.328086,F7,fault_condition,22.328086,21.951559,14.241292,-5.156403,2.077224,-0.219941,8.13783,57.869013,-4.625,8.086794
9583,22.328086,F7,fault_condition,22.328086,21.951559,14.241292,-3.690127,1.148583,-0.171065,5.063539,28.753666,-3.735849,8.086794
9584,22.328086,F7,fault_condition,22.328086,21.951559,16.033758,-5.400782,3.641251,-0.219941,8.13783,20.073314,-10.0,6.294328
9585,22.51727,F7,fault_condition,22.328086,22.51727,14.241292,-4.472141,2.663734,-0.219941,6.329423,6.871945,-7.684211,8.275978
9586,22.328086,F7,fault_condition,22.328086,21.951559,14.072289,-5.889541,5.156403,-0.268817,9.765396,8.680352,-28.25,8.255797
9587,22.328086,F7,fault_condition,22.328086,21.951559,14.325898,-5.156403,4.325513,-0.171065,5.063539,16.27566,-21.555556,8.002188
9588,22.4226,F7,fault_condition,22.4226,20.743996,14.241292,-6.329423,6.036168,-0.317693,16.4565,1.265885,-72.285714,8.181308
9589,22.328086,F7,fault_condition,22.328086,21.857804,14.241292,-5.156403,4.912023,-0.219941,8.13783,5.42522,-68.666667,8.086794
9590,22.328086,F7,fault_condition,22.328086,21.951559,14.156756,-5.449658,5.351906,-0.219941,6.329423,2.71261,-147.333333,8.17133
9591,22.4226,F7,fault_condition,22.4226,21.951559,15.775548,-4.960899,4.71652,-0.268817,9.765396,5.42522,-66.0,6.647052
9592,22.328086,F7,fault_condition,22.328086,21.951559,14.241292,-4.960899,4.667644,-0.219941,8.13783,8.861193,-56.285714,8.086794
9593,22.328086,F7,fault_condition,22.328086,21.670739,14.241292,-4.667644,4.423265,-0.268817,5.42522,3.255132,-62.0,8.086794
9594,22.328086,F7,fault_condition,22.328086,21.951559,14.156756,-4.032258,3.934506,-0.268817,5.42522,2.71261,-108.666667,8.17133
9595,22.4226,F7,fault_condition,22.4226,22.045463,14.156756,-4.178886,3.836755,-0.317693,11.392962,7.233627,-41.0,8.265844
9596,22.328086,F7,fault_condition,22.328086,22.045463,14.241292,-2.908113,2.663734,-0.317693,13.924731,3.255132,-38.0,8.086794
9597,22.233726,F7,fault_condition,22.233726,22.233726,13.819292,-3.054741,3.005865,-0.12219,2.71261,1.808407,-124.0,8.414434
9598,22.328086,F7,fault_condition,22.328086,22.045463,14.241292,-1.637341,1.441838,-0.219941,8.13783,4.521017,-25.2,8.086794
9599,22.4226,F7,fault_condition,22.4226,22.045463,14.241292,-1.686217,1.539589,-0.268817,7.595308,3.616813,-33.0,8.181308
9600,22.4226,F7,fault_condition,22.4226,22.045463,14.241292,-0.171065,-0.219941,-0.317693,11.392962,8.13783,-0.222222,8.181308
9601,22.045463,F7,fault_condition,22.045463,22.045463,13.48288,-0.171065,-0.12219,-0.171065,9.403715,6.329423,-0.285714,8.562584
9602,22.4226,F7,fault_condition,22.4226,22.045463,14.241292,1.588465,-1.735093,-0.268817,7.595308,3.616813,-34.0,8.181308
9603,22.4226,F7,fault_condition,22.4226,22.045463,14.241292,1.539589,-1.783969,-0.268817,7.595308,9.765396,-22.666667,8.181308
9604,22.328086,F7,fault_condition,22.328086,22.045463,14.241292,2.517107,-2.761486,-0.219941,4.521017,5.42522,-36.0,8.086794
9605,23.376506,F7,fault_condition,23.376506,22.045463,14.920143,2.859238,-3.103617,-0.268817,9.765396,5.42522,-40.666667,8.456363
9606,22.4226,F7,fault_condition,22.4226,22.045463,14.241292,3.347996,-3.494624,-0.219941,4.521017,3.616813,-70.0,8.181308
9607,22.4226,F7,fault_condition,22.4226,22.045463,14.156756,3.88563,-3.739003,-0.219941,4.521017,-1.808407,156.0,8.265844
9608,22.4226,F7,fault_condition,22.4226,22.045463,14.835031,3.787879,-4.227761,-0.268817,11.935484,5.42522,-32.8,7.58757
9609,22.328086,F7,fault_condition,22.328086,21.951559,14.241292,4.71652,-5.058651,-0.171065,5.063539,7.233627,-50.0,8.086794
9610,22.4226,F7,fault_condition,22.4226,22.233726,14.241292,4.276637,-4.472141,-0.219941,8.13783,2.71261,-71.6,8.181308
9611,22.4226,F7,fault_condition,22.4226,22.045463,14.241292,5.156403,-5.54741,-0.219941,9.946237,8.13783,-48.666667,8.181308
9612,22.328086,F7,fault_condition,22.328086,22.139519,13.987889,4.178886,-4.472141,-0.268817,11.935484,3.797654,-50.571429,8.340196
9613,22.4226,F7,fault_condition,22.4226,22.139519,14.241292,5.351906,-5.449658,-0.171065,7.956989,1.627566,-147.333333,8.181308
9614,22.4226,F7,fault_condition,22.4226,22.139519,14.325898,3.836755,-4.178886,-0.219941,6.329423,7.233627,-41.0,8.096703
9615,22.4226,F7,fault_condition,22.4226,22.233726,14.241292,4.423265,-5.400782,-0.219941,6.329423,11.392962,-19.142857,8.181308
9616,22.4226,F7,fault_condition,22.4226,22.233726,14.241292,3.347996,-4.032258,-0.171065,5.063539,8.13783,-20.133333,8.181308
9617,22.4226,F7,fault_condition,22.4226,22.139519,14.241292,3.152493,-5.449658,-0.268817,7.595308,43.40176,-7.333333,8.181308
9618,22.4226,F7,fault_condition,22.4226,22.233726,14.241292,2.517107,-4.227761,-0.219941,6.329423,32.55132,-7.666667,8.181308
9619,22.4226,F7,fault_condition,22.4226,22.233726,14.325898,1.197458,-5.30303,-0.268817,7.595308,46.11437,-3.129412,8.096703
9620,22.4226,F7,fault_condition,22.4226,22.233726,14.241292,1.29521,-3.5435,-0.268817,9.765396,25.498534,-4.212766,8.181308
9621,22.4226,F7,fault_condition,22.4226,22.233726,14.241292,-0.513196,-3.934506,-0.317693,8.861193,83.186706,-1.521739,8.181308
9622,22.4226,F7,fault_condition,22.4226,22.233726,14.241292,-0.12219,-2.908113,-0.219941,6.329423,56.964809,-1.809524,8.181308
9623,22.4226,F7,fault_condition,22.4226,22.328086,14.241292,-2.174976,-2.614858,-0.268817,5.42522,89.516129,-0.181818,8.181308
9624,22.4226,F7,fault_condition,22.4226,22.328086,14.325898,-1.441838,-1.930596,-0.268817,9.765396,63.294233,-0.285714,8.096703
9625,22.4226,F7,fault_condition,22.4226,22.328086,14.241292,-3.836755,-0.464321,-0.219941,11.754643,80.474096,-1.550562,8.181308
9626,22.4226,F7,fault_condition,22.4226,22.328086,14.241292,-2.419355,-0.855327,-0.219941,9.946237,61.485826,-0.941176,8.181308
9627,22.4226,F7,fault_condition,22.4226,22.328086,14.241292,-4.863148,1.344086,-0.219941,8.13783,66.006843,-3.479452,8.181308
9628,22.4226,F7,fault_condition,22.4226,20.285754,14.241292,-3.445748,0.562072,-0.219941,6.329423,32.55132,-2.733333,8.181308
9629,22.4226,F7,fault_condition,22.4226,22.4226,14.241292,-5.400782,2.859238,-0.219941,8.13783,9.584555,-6.377358,8.181308
9630,22.707082,F7,fault_condition,22.707082,22.328086,14.410573,-3.88563,1.88172,-0.268817,14.105572,22.785924,-5.619048,8.296509
9631,22.51727,F7,fault_condition,22.51727,21.764198,14.325898,-5.645161,4.325513,-0.317693,16.4565,25.317693,-14.571429,8.191373
9632,22.4226,F7,fault_condition,22.4226,22.328086,14.241292,-5.058651,3.641251,-0.171065,6.510264,16.27566,-11.866667,8.181308
9633,22.4226,F7,fault_condition,22.4226,22.4226,13.987889,-6.036168,5.694037,-0.171065,7.956989,10.127077,-60.0,8.434711
9634,22.4226,F7,fault_condition,22.4226,22.4226,14.241292,-5.156403,4.912023,-0.171065,6.510264,5.42522,-68.666667,8.181308
9635,22.4226,F7,fault_condition,22.4226,22.328086,14.241292,-6.231672,5.694037,-0.268817,5.42522,15.190616,-40.666667,8.181308
9636,22.4226,F7,fault_condition,22.4226,22.4226,14.241292,-5.058651,4.765396,-0.171065,5.063539,6.329423,-57.428571,8.181308
9637,22.51727,F7,fault_condition,22.51727,22.4226,14.241292,-5.254154,5.205279,-0.268817,5.42522,1.808407,-214.0,8.275978
9638,22.51727,F7,fault_condition,22.51727,22.4226,14.325898,-4.960899,4.569892,-0.171065,3.616813,11.392962,-43.333333,8.191373
9639,22.4226,F7,fault_condition,22.4226,22.4226,14.156756,-4.667644,4.276637,-0.268817,11.935484,8.13783,-40.666667,8.265844
9640,22.4226,F7,fault_condition,22.4226,22.4226,14.241292,-4.325513,4.178886,-0.268817,9.765396,2.170088,-87.0,8.181308
9641,22.707082,F7,fault_condition,22.707082,22.51727,14.49532,-3.5435,3.445748,-0.219941,4.521017,1.627566,-95.333333,8.211762
9642,22.51727,F7,fault_condition,22.4226,22.51727,14.241292,-3.739003,3.29912,-0.219941,6.329423,9.042033,-28.8,8.275978
9643,23.088627,F7,fault_condition,22.233726,23.088627,13.650957,-2.468231,2.223851,-0.366569,13.020528,3.255132,-32.0,9.43767
9644,22.4226,F7,fault_condition,22.4226,22.4226,14.325898,-2.370479,2.223851,-0.12219,4.882698,2.170088,-47.0,8.096703
9645,22.51727,F7,fault_condition,22.4226,22.51727,14.156756,-1.050831,0.855327,-0.268817,9.765396,6.329423,-15.6,8.360514
9646,22.51727,F7,fault_condition,22.51727,22.51727,14.241292,-0.904203,0.610948,-0.268817,5.42522,6.329423,-8.857143,8.275978
9647,22.51727,F7,fault_condition,22.4226,22.51727,14.156756,0.513196,-0.7087,-0.317693,8.861193,4.521017,-10.0,8.360514
9648,22.51727,F7,fault_condition,22.51727,22.51727,14.325898,0.659824,-1.050831,-0.268817,9.765396,4.882698,-7.777778,8.191373
9649,22.612097,F7,fault_condition,22.51727,22.612097,14.241292,2.272727,-2.517107,-0.317693,11.392962,5.42522,-32.666667,8.370805
9650,22.612097,F7,fault_condition,22.51727,22.612097,14.241292,2.370479,-2.517107,-0.268817,11.935484,2.170088,-50.0,8.370805
9651,22.51727,F7,fault_condition,22.51727,22.51727,14.241292,2.956989,-3.29912,-0.268817,11.935484,1.446725,-32.0,8.275978
9652,22.612097,F7,fault_condition,22.4226,22.612097,14.156756,3.396872,-3.641251,-0.219941,8.13783,5.42522,-48.0,8.455341
9653,22.612097,F7,fault_condition,22.51727,22.612097,14.325898,3.739003,-3.836755,-0.219941,6.329423,2.71261,-103.333333,8.2862
9654,23.184421,F7,fault_condition,22.4226,23.184421,14.241292,4.374389,-4.569892,-0.219941,4.521017,2.71261,-73.2,8.943129
9655,22.233726,F7,fault_condition,22.233726,21.951559,14.156756,4.081134,-4.472141,-0.268817,-1.085044,-1.627566,-38.888889,8.07697
9656,22.802226,F7,fault_condition,22.51727,22.802226,14.241292,5.107527,-5.156403,-0.171065,6.510264,1.085044,-210.0,8.560934
9657,22.612097,F7,fault_condition,22.4226,22.612097,13.987889,4.13001,-4.71652,-0.219941,6.329423,7.052786,-27.846154,8.624208
9658,22.612097,F7,fault_condition,22.328086,22.612097,15.005331,5.156403,-5.596285,-0.268817,5.42522,12.658847,-44.0,7.606766
9659,22.51727,F7,fault_condition,22.51727,22.51727,14.325898,4.178886,-4.374389,-0.219941,4.521017,2.71261,-70.0,8.191373
9660,22.707082,F7,fault_condition,22.51727,22.707082,14.156756,5.009775,-5.400782,-0.219941,6.329423,8.13783,-47.333333,8.550326
9661,22.612097,F7,fault_condition,22.51727,22.612097,14.072289,3.592375,-4.032258,-0.219941,8.13783,5.42522,-31.2,8.539809
9662,22.51727,F7,fault_condition,22.51727,22.51727,14.410573,3.88563,-5.449658,-0.317693,13.924731,29.83871,-11.575758,8.106697
9663,22.612097,F7,fault_condition,22.51727,22.612097,14.241292,3.201369,-4.081134,-0.317693,11.392962,17.179863,-15.684211,8.370805
9664,22.897531,F7,fault_condition,22.4226,22.897531,14.325898,2.223851,-5.596285,-0.12219,3.797654,63.294233,-4.571429,8.571634
9665,22.612097,F7,fault_condition,22.4226,22.612097,14.241292,2.174976,-4.276637,-0.268817,7.595308,23.870968,-6.0,8.370805
9666,22.612097,F7,fault_condition,22.4226,22.612097,14.241292,0.415445,-4.618768,-0.268817,11.935484,47.199413,-2.367816,8.370805
9667,22.51727,F7,fault_condition,22.51727,22.4226,14.241292,0.659824,-3.201369,-0.12219,4.882698,47.922776,-2.981132,8.275978
9668,22.51727,F7,fault_condition,22.51727,22.51727,13.987889,-1.344086,-3.494624,-0.317693,8.861193,90.420332,-0.88,8.529381
9669,22.51727,F7,fault_condition,22.51727,22.51727,14.241292,-0.513196,-2.810362,-0.219941,6.329423,62.390029,-1.362319,8.275978
9670,22.51727,F7,fault_condition,22.51727,22.51727,14.241292,-2.859238,-1.637341,-0.171065,6.510264,84.090909,-0.537634,8.275978
9671,22.51727,F7,fault_condition,22.51727,22.51727,14.241292,-1.539589,-1.783969,-0.171065,6.510264,62.390029,-0.144928,8.275978
9672,22.51727,F7,fault_condition,22.51727,22.4226,14.325898,-4.521017,0.317693,-0.268817,9.765396,47.199413,-2.275862,8.191373
9673,22.51727,F7,fault_condition,22.51727,22.4226,14.241292,-2.614858,-0.464321,-0.366569,15.913978,57.869013,-1.375,8.275978
9674,22.51727,F7,fault_condition,22.51727,22.4226,14.241292,-5.30303,2.077224,-0.219941,6.329423,60.581623,-4.507463,8.275978
9675,22.51727,F7,fault_condition,22.51727,22.4226,14.241292,-3.29912,0.806452,-0.219941,6.329423,28.211144,-3.230769,8.275978
9676,22.51727,F7,fault_condition,22.51727,22.4226,14.241292,-5.742913,3.641251,-0.268817,9.765396,23.870968,-8.727273,8.275978
9677,22.51727,F7,fault_condition,22.51727,22.328086,14.241292,-4.325513,2.370479,-0.317693,8.861193,111.217009,-6.682927,8.275978
9678,22.51727,F7,fault_condition,22.51727,22.4226,14.325898,-5.987292,5.30303,-0.317693,8.861193,8.13783,-30.8,8.191373
9679,22.897531,F7,fault_condition,22.897531,22.328086,14.410573,-5.058651,4.178886,-0.268817,14.105572,10.307918,-19.894737,8.486958
9680,22.51727,F7,fault_condition,22.51727,22.233726,14.241292,-6.280547,5.987292,-0.268817,7.595308,1.265885,-71.714286,8.275978
9681,22.51727,F7,fault_condition,22.51727,22.328086,14.241292,-5.254154,4.960899,-0.268817,11.935484,6.329423,-59.714286,8.275978
9682,22.612097,F7,fault_condition,22.612097,22.328086,13.903557,-5.498534,5.400782,-0.219941,6.329423,2.71261,-148.666667,8.70854
9683,22.51727,F7,fault_condition,22.51727,22.328086,14.325898,-4.863148,4.71652,-0.317693,8.861193,3.616813,-98.0,8.191373
9684,22.51727,F7,fault_condition,22.51727,22.045463,14.156756,-5.156403,4.667644,-0.219941,9.946237,9.946237,-36.545455,8.360514
9685,22.51727,F7,fault_condition,22.51727,22.233726,14.241292,-4.667644,4.472141,-0.171065,5.063539,0.904203,-74.8,8.275978
9686,22.51727,F7,fault_condition,22.51727,22.233726,14.156756,-4.13001,4.032258,-0.268817,5.42522,2.71261,-111.333333,8.360514
9687,22.51727,F7,fault_condition,22.51727,22.233726,14.241292,-4.13001,3.836755,-0.219941,6.329423,3.797654,-46.571429,8.275978
9688,22.51727,F7,fault_condition,22.51727,22.4226,14.241292,-3.054741,2.761486,-0.268817,7.595308,3.797654,-34.0,8.275978
9689,24.445289,F7,fault_condition,22.51727,24.445289,13.315054,-3.103617,2.908113,-0.219941,8.13783,0.904203,-49.2,11.130236
9690,22.51727,F7,fault_condition,22.51727,22.233726,14.241292,-1.686217,1.539589,-0.317693,11.392962,2.170088,-33.0,8.275978
9691,22.51727,F7,fault_condition,22.51727,21.857804,14.325898,-1.637341,1.344086,-0.268817,11.935484,6.329423,-17.428571,8.191373
9692,22.51727,F7,fault_condition,22.51727,22.233726,14.325898,-0.268817,0.073314,-0.219941,8.13783,2.71261,-2.8,8.191373
9693,22.51727,F7,fault_condition,22.51727,22.233726,14.325898,-0.171065,-0.12219,-0.268817,11.935484,3.797654,-0.285714,8.191373
9694,22.51727,F7,fault_condition,22.51727,22.233726,14.325898,1.441838,-1.686217,-0.219941,6.329423,3.255132,-21.333333,8.191373
9695,22.51727,F7,fault_condition,22.51727,22.233726,14.241292,1.539589,-1.88172,-0.219941,6.329423,7.233627,-17.5,8.275978
9696,22.51727,F7,fault_condition,22.51727,22.139519,14.325898,2.663734,-2.908113,-0.171065,3.616813,5.42522,-38.0,8.191373
9697,22.51727,F7,fault_condition,22.51727,22.139519,14.241292,2.859238,-3.152493,-0.219941,6.329423,6.329423,-35.142857,8.275978
9698,22.51727,F7,fault_condition,22.51727,22.139519,14.072289,3.494624,-3.690127,-0.268817,11.935484,4.521017,-58.8,8.444982
9699,22.51727,F7,fault_condition,22.51727,22.139519,14.325898,3.934506,-4.276637,-0.219941,8.13783,7.233627,-42.0,8.191373
9700,22.612097,F7,fault_condition,22.612097,22.612097,14.241292,3.983382,-4.374389,-0.513196,17.903226,8.13783,-38.0,8.370805
